property_id,property_name,hectares,centroid_lat,centroid_lon,postcode,distance_from_albury_km,address,source_PROP_PFI,source_PR_LGAC,source_PR_PROPNUM,source_PR_PTYPE,source_PR_MULTASS,source_PR_STAT,source_PR_PFI_CR,source_PROP_UFI,source_PR_UFI_CR,source_PR_UFI_OLD,source_PR_TASKID,source_PROPV_PFI,source_PV_BASEPFI,source_PV_CNT_PFI,source_PV_GRTYPE,source_PV_ZLEVEL,source_PV_PFI_CR,source_PROPV_UFI,source_PV_UFI_CR,source_PV_UFI_OLD,source_PV_TASKID,enrichment_source,enrichment_confidence,enrichment_notes
45387202,BARJARG PASTORAL CO.,551.66,-36.952948,145.954119,,130.02,D8 TRACK BARJARG 3723,45387202,382,,O,N,A,,351778802,2004-05-11,,,962848,,127437042,P,G,,544838609,2018-01-12,415912501.0,,ABR (score=94 ABN=34502682932),High,
45160390,BOHO PTY. LTD.,546.19,-36.725825,145.733727,,128.21,964 HARRYS CREEK ROAD BOHO 3669,45160390,364,13356001,O,N,A,,876786354,2025-12-02,566469703.0,487388.0,376699,,100688357,P,G,,572312275,2019-05-09,566469688.0,487388.0,ABR (score=80 ABN=57005994016),High,
129232782,MANSFIELD ABATTOIR,543.13,-37.007776,145.999553,,132.06,106 OLIVERS ROAD MANSFIELD 3722,129232782,382,A18727,O,N,A,2008-07-30,676072755,2022-04-12,674606062.0,355092.0,129232781,,132203277,P,G,2008-07-30,676072684,2022-04-12,674605996.0,355092.0,ABR (score=86 ABN=53006716507),High,
45497559,,541.71,-36.270831,145.654227,,115.38,1655 YABBA SOUTH ROAD YABBA SOUTH 3646,45497559,347,35436,O,N,A,,384446547,2012-10-03,373088606.0,,1097874,,126321700,P,G,,815591766,2023-12-03,414799738.0,,none,None,
45333277,PINE LODGE AG PTY LTD,537.72,-36.39077,145.569409,,125.85,880 HOSIE ROAD PINE LODGE 3631,45333277,328,170516,O,N,A,,204211295,2003-05-08,,,984846,,102013689,P,G,,815614669,2023-12-03,459865452.0,,ABR (score=76 ABN=32650775876),Medium,
5123645,MIEPOLL MOTORS & RESTORATION,536.53,-36.579397,145.47961,,140.44,141 MERRYLEES ROAD MIEPOLL 3666,5123645,364,13366109,O,N,A,,876784178,2025-12-02,387682468.0,487388.0,322857,,126525028,P,G,,459865716,2013-10-22,387682470.0,487388.0,ABR (score=81 ABN=15874170258),High,
5343058,SWANPOOL STAY,531.32,-36.708197,146.023725,,106.44,216 CASTLE HILL ROAD SWANPOOL 3673,5343058,381,11110368,O,N,A,,875615124,2025-11-06,682570157.0,484915.0,757481,,102198606,P,G,,682570126,2022-07-21,415894393.0,484915.0,ABR (score=90 ABN=70668454459),High,
5344869,STEWARTON FARM PRODUCE,526.71,-36.448307,145.806739,,107.8,1 BALLINTINE ROAD STEWARTON 3725,5344869,381,11106648,O,N,A,,875614149,2025-11-06,731062960.0,484915.0,768275,,102198275,P,G,,816154676,2023-12-10,731062810.0,484915.0,ABR (score=93 ABN=39890651274),High,
45499219,COBRAM EAST & BOOSEY,518.2,-35.976107,145.777508,,102.96,COBRAWONGA TRACK COBRAM EAST 3644,45499219,347,NCPR,O,N,A,,371913854,2009-08-20,,,4184820,,128616619,P,G,,838020132,2024-03-24,688872898.0,,ABR (score=90 ABN=19549290648),High,
52388034,SAMARIA CONCEPTS,518.17,-36.787837,146.108639,,107.18,SAWYER ROAD SAMARIA 3673,52388034,381,NCPR,O,N,A,,554453288,2018-06-27,351770241.0,201602.0,4114613,,128682120,P,G,,600989172,2020-12-02,415903749.0,201602.0,ABR (score=84 ABN=11235711052),High,
428499636,,517.6,-36.159926,145.477123,,129.67,SELLICKS ROAD DRUMANURE 3636,428499636,347,,G,N,A,2018-07-11,560539496,2018-09-26,557672856.0,214331.0,428499635,,428499634,B,G,2018-07-11,838032121,2024-03-24,560539490.0,214331.0,none,None,
45235233,,517.6,-36.159926,145.477123,,129.67,541 SELLICKS ROAD DRUMANURE 3636,45235233,347,119917,O,Y,A,,560539494,2018-09-26,557947719.0,214331.0,426255250,428499635,426255254,P,G,2017-06-02,838032120,2024-03-24,560539489.0,214331.0,none,None,
45235237,,517.6,-36.159926,145.477123,,129.67,296 WUNGHNU ROAD DRUMANURE 3636,45235237,347,92351121,O,Y,A,,587677589,2020-03-06,560539497.0,1004.0,426255250,428499635,426255254,P,G,2017-06-02,838032120,2024-03-24,560539489.0,1004.0,none,None,
45144353,Molka Pastoral,516.91,-36.70703,145.459641,,148.16,534 PRANJIP ROAD MOLKA 3666,45144353,364,13301122,O,N,A,,876780421,2025-12-02,352082622.0,487388.0,322123,,2857338,P,G,,415895842,2013-10-21,367679359.0,487388.0,ABR (score=91 ABN=94324751597),High,
52769871,BUNBARTHA BEEF,516.02,-36.225391,145.288821,,147.17,340 LOCH GARRY ROAD BUNBARTHA 3634,52769871,328,176776,O,N,A,,368811576,2008-05-19,,,4461218,,38129417,P,G,,815590807,2023-12-03,688465309.0,,ABR (score=91 ABN=32151801124),High,
45143850,Brandon Park Miepoll,511.95,-36.580173,145.431205,,144.47,2133 EUROA-SHEPPARTON ROAD MIEPOLL 3666,45143850,364,13300074,O,N,A,,876788517,2025-12-02,359431108.0,487388.0,321692,,100680164,P,G,,459865710,2013-10-22,367679255.0,487388.0,ABR (score=80 ABN=40478698044),High,
52671969,ARCHERTON PTY LTD,510.66,-36.829177,146.188064,,106.1,TIGER HILL ROAD ARCHERTON 3723,52671969,381,11131109,O,N,A,,875607510,2025-11-06,373462886.0,484915.0,4338965,,129148081,P,G,,459866195,2013-10-22,387313304.0,484915.0,ABR (score=67 ABN=85655961292),Medium,
45499287,INVERGORDON BAR,507.77,-36.108659,145.591254,,119.14,69 LAWRENCE ROAD INVERGORDON 3636,45499287,347,1248,O,N,A,,384445604,2012-10-03,374889414.0,,1099881,,129550924,P,G,,459864985,2013-10-22,384661475.0,,ABR (score=94 ABN=31676249951),High,
45159119,COSGROVE SOUTH TENNIS CLUB INCORPORATE,502.18,-36.439823,145.675746,,118.42,2415 RIVER ROAD COSGROVE SOUTH 3631,45159119,328,194373,O,N,A,,92144792,2000-04-26,,,4067913,,102018182,P,G,,815621886,2023-12-03,577041999.0,,ABR (score=82 ABN=79256642632),High,
45195389,YIELIMA FARM,5098.54,-35.869007,145.17189,,158.72,NEWMANS TRACK YIELIMA 3638,45195389,347,NCPR,O,N,A,,371913917,2009-08-20,,,463097,,127505650,P,G,,610405724,2021-06-14,415833862.0,,ABR (score=99 ABN=36268106487),High,
45240241,AVENEL HOLDINGS PTY. LTD.,4337.17,-36.94721,145.312551,,173.09,655 TARCOMBE ROAD AVENEL 3664,45240241,364,13350954,O,N,A,,876782571,2025-12-02,379611081.0,487388.0,593151,,125770218,P,G,,569599823,2019-03-12,415915501.0,487388.0,ABR (score=86 ABN=84112285113),High,
125631568,Wahring Motors,2232.54,-36.727128,145.293895,,162.37,625 WAHRING-EUROA ROAD WAHRING 3608,125631568,364,13345228,O,N,A,2006-04-13,876780322,2025-12-02,376033371.0,487388.0,125631567,,125631876,P,G,2006-04-13,816154710,2023-12-10,498922726.0,487388.0,ABR (score=86 ABN=96962647985),High,
45194343,NATHALIA BASTOS,1790.63,-36.130984,145.172938,,156.86,4518 MURRAY VALLEY HIGHWAY NATHALIA 3638,45194343,347,146837,O,N,A,,867497862,2025-05-26,867497749.0,468130.0,460581,,101214017,P,G,,867497822,2025-05-26,867497382.0,468130.0,ABR (score=88 ABN=86174382767),High,
52912199,EUROA BP,1343.27,-36.735442,145.45111,,150.33,838 DRYSDALE ROAD EUROA 3666,52912199,364,13301171,O,N,A,,876788530,2025-12-02,566469172.0,487388.0,321975,,129488281,P,G,,566469170,2019-01-14,415222494.0,487388.0,ABR (score=90 ABN=95068974559),High,
4010277,GOBUR CLOSE PTY. LTD.,1266.96,-37.000986,145.660361,,152.25,276 KANUMBRA-GOBUR ROAD GOBUR 3719,4010277,355,1918,O,N,A,,494290321,2015-03-03,383745618.0,53084.0,2077627,,127731042,P,G,,806793695,2023-10-22,494290173.0,53084.0,ABR (score=76 ABN=58065214735),Medium,
5024303,LOCKSLEY BRIDGE PTY. LTD.,1236.91,-36.888105,145.326338,,168.51,237 MCCRACKENS ROAD LOCKSLEY 3665,5024303,364,13340393,O,N,A,,876789305,2025-12-02,387343537.0,487388.0,88741,,100684140,P,G,,613010763,2021-07-29,569599822.0,487388.0,ABR (score=80 ABN=75080419316),High,
433518346,AVENEL HOLDINGS PTY. LTD.,1224.29,-36.934973,145.38469,,167.01,1470 UPTON ROAD AVENEL 3664,433518346,364,13351135,O,N,A,2021-02-17,876783122,2025-12-02,604800730.0,487388.0,433518345,,433518344,P,G,2021-02-17,604800712,2021-02-17,,487388.0,ABR (score=89 ABN=84112285113),High,
430805506,AVENEL HOLDINGS PTY. LTD.,1178.43,-36.972861,145.203135,,182.81,LAMBING GULLY ROAD AVENEL 3664,430805506,346,,G,N,A,2019-09-18,580016033,2019-09-18,,255989.0,430805505,,430805504,B,G,2019-09-18,813837197,2023-11-26,580015918.0,255989.0,ABR (score=89 ABN=84112285113),High,
45243061,AVENEL HOLDINGS PTY. LTD.,1178.43,-36.972861,145.203135,,182.81,885 LAMBING GULLY ROAD AVENEL 3664,45243061,346,102734,O,Y,A,,580014808,2019-09-18,369499844.0,255989.0,604164,430805505,129929651,P,G,,813837198,2023-11-26,580016014.0,255989.0,ABR (score=88 ABN=84112285113),High,
430804992,AVENEL HOLDINGS PTY. LTD.,1178.43,-36.972861,145.203135,,182.81,LAMBING GULLY ROAD AVENEL 3664,430804992,346,102735,O,Y,A,2019-09-18,580014806,2019-09-18,,255989.0,604164,430805505,129929651,P,G,,813837198,2023-11-26,580016014.0,255989.0,ABR (score=89 ABN=84112285113),High,
5250786,AVENEL HOLDINGS PTY. LTD.,1013.09,-36.981459,145.237904,,180.73,640 LAMBING GULLY ROAD AVENEL 3664,5250786,346,102766,O,N,A,,368811516,2008-05-19,,,593733,,128827267,P,G,,813837234,2023-11-26,459866466.0,,ABR (score=88 ABN=84112285113),High,
45240414,Tarcombe Farm,1001.48,-36.971197,145.408071,,167.62,1157 PONKEEN CREEK ROAD TARCOMBE 3666,45240414,364,13351127,O,N,A,,876783121,2025-12-02,385615699.0,487388.0,593228,,100684212,P,G,,873100546,2025-09-15,415915378.0,487388.0,ABR (score=100 ABN=88155687906),High,
131507956,Molka Pastoral,942.02,-36.632154,145.351381,,153.3,CARTERS ROAD MOLKA 3666,131507956,364,13303862,O,N,A,2010-09-16,876781124,2025-12-02,857496783.0,487388.0,131507955,,2862932,P,G,2010-09-16,857496766,2024-10-08,816154694.0,487388.0,ABR (score=91 ABN=94324751597),High,
128238304,CREIGHTONS CREEK PASTORAL COMPANY PTY. LTD.,898.5,-36.877169,145.476673,,156.62,216 LONGWOOD-GOBUR ROAD CREIGHTONS CREEK 3666,128238304,364,13311980,O,N,A,2007-12-17,876786738,2025-12-02,863406382.0,487388.0,128238303,,135920146,P,G,2007-12-17,859940640,2024-11-27,858142759.0,487388.0,ABR (score=92 ABN=67624503144),High,
127873721,,843.12,-35.911016,145.236827,,152.26,[Address lookup pending for PROP_PFI: 127873721],127873721,347,141663,O,N,A,2007-08-30,874561162,2025-10-13,874559440.0,1005.0,127873720,,128847103,P,G,2007-08-30,874561073,2025-10-13,874560192.0,1005.0,none,None,
52671189,AVENEL HOLDINGS PTY. LTD.,783.6,-36.934764,145.24275,,177.57,1250 LAMBING GULLY ROAD AVENEL 3664,52671189,346,102652,O,N,A,,386003131,2013-04-19,385131984.0,,4337821,,136019749,P,G,,813836977,2023-11-26,498145764.0,,ABR (score=88 ABN=84112285113),High,
45034023,,739.33,-36.862078,145.422055,,159.75,2115 UPTON ROAD UPTON HILL 3664,45034023,364,13336037,O,N,A,,876786246,2025-12-02,545280271.0,487388.0,88611,,100684158,P,G,,677035006,2022-05-03,545280268.0,487388.0,none,None,
425095250,Molka Pastoral,737.26,-36.693514,145.420505,,150.58,1350 GEODETIC ROAD MOLKA 3666,425095250,364,13303433,O,N,A,2016-10-27,876780535,2025-12-02,875001395.0,487388.0,425095283,,425095286,P,G,2016-10-27,875001320,2025-10-23,679177017.0,487388.0,ABR (score=91 ABN=94324751597),High,
430805012,AVENEL HOLDINGS PTY. LTD.,733.39,-36.964105,145.273819,,177.0,455 WINDYS LANE AVENEL 3664,430805012,346,102770,O,Y,A,2019-09-18,688789394,2022-09-05,580016952.0,370233.0,593021,430805527,128501042,P,G,,816154827,2023-12-10,813837155.0,370233.0,ABR (score=89 ABN=84112285113),High,
45240036,AVENEL HOLDINGS PTY. LTD.,733.39,-36.964105,145.273819,,177.0,TARCOMBE ROAD AVENEL 3664,45240036,346,102769,O,Y,A,,688789395,2022-09-05,580016953.0,370233.0,593021,430805527,128501042,P,G,,816154827,2023-12-10,813837155.0,370233.0,ABR (score=88 ABN=84112285113),High,
430805528,AVENEL HOLDINGS PTY. LTD.,733.39,-36.964105,145.273819,,177.0,TARCOMBE ROAD AVENEL 3664,430805528,346,,G,N,A,2019-09-18,688789396,2022-09-05,580016954.0,370233.0,430805527,,430805526,B,G,2019-09-18,816154826,2023-12-10,813837154.0,370233.0,ABR (score=88 ABN=84112285113),High,
453184271,LONGWOOD BRIGADE,722.66,-36.87135,145.390003,,162.72,410 OAK VALLEY ROAD LONGWOOD 3665,453184271,364,13362074,O,N,A,2022-05-03,876783323,2025-12-02,734126706.0,487388.0,453184298,,453184305,P,G,2022-05-03,734126697,2023-03-20,734126574.0,487388.0,ABR (score=86 ABN=62317910513),High,
122401123,Wahring Motors,718.03,-36.661361,145.301599,,158.67,173 BROWNS ROAD WAHRING 3608,122401123,364,13341193,O,N,A,2004-06-16,876784609,2025-12-02,370583288.0,487388.0,122401122,,125298598,P,G,2004-06-16,816154697,2023-12-10,497519889.0,487388.0,ABR (score=86 ABN=96962647985),High,
44008041,GOBUR MECHANICS INSTITUTE AND LIBRARY TRUST,692.32,-36.9709,145.629107,,152.14,356 SHAWS ROAD GOBUR 3719,44008041,355,1867,O,N,A,,493534938,2015-02-11,207089029.0,50470.0,2077606,,127740885,P,G,,806793505,2023-10-22,576872524.0,50470.0,ABR (score=76 ABN=92988957448),Medium,
125272719,,692.2,-36.830954,145.486197,,153.07,124 LONGWOOD-MANSFIELD ROAD LONGWOOD EAST 3666,125272719,364,13312186,O,N,A,2005-11-22,876786750,2025-12-02,385615575.0,487388.0,125272718,,125274344,P,G,2005-11-22,872911661,2025-09-10,816154805.0,487388.0,none,None,
5024348,RUFFY RUM,685.92,-36.931884,145.491529,,159.05,1707 LONGWOOD-RUFFY ROAD RUFFY 3666,5024348,364,13337845,O,N,A,,876780282,2025-12-02,385615742.0,487388.0,88781,,125298600,P,G,,868958950,2025-06-16,864535019.0,487388.0,ABR (score=88 ABN=86023974779),High,
45144610,LONGWOOD BRIGADE,648.03,-36.744062,145.360943,,157.88,26 LONGWOOD-SHEPPARTON ROAD LONGWOOD 3665,45144610,364,13304332,O,N,A,,876781153,2025-12-02,566469600.0,487388.0,322528,,2862812,P,G,,566469547,2019-01-14,498874963.0,487388.0,ABR (score=86 ABN=62317910513),High,
45031905,NAGAMBIE BP,640.44,-36.776597,145.306656,,163.85,635 WILLIAMS ROAD NAGAMBIE 3608,45031905,364,13339627,O,N,A,,876782288,2025-12-02,675492362.0,487388.0,364541,,129664484,P,G,,675492360,2022-04-05,664910914.0,487388.0,ABR (score=93 ABN=36094893517),High,
45144661,Molka Pastoral,637.49,-36.662471,145.356591,,154.24,ANGLE ROAD MOLKA 3666,45144661,364,13303672,O,N,A,,876781112,2025-12-02,360774346.0,487388.0,322579,,127440204,P,G,,415221813,2013-10-21,367679506.0,487388.0,ABR (score=91 ABN=94324751597),High,
131708347,S HTWE & P PRANJIC,622.46,-36.763288,145.405132,,155.42,159 LONGWOOD-PRANJIP ROAD PRANJIP 3666,131708347,364,13304449,O,N,A,2010-11-25,876781448,2025-12-02,376700943.0,487388.0,131708346,,134390907,P,G,2010-11-25,498871636,2015-07-06,459866106.0,487388.0,ABR (score=67 ABN=82406690636),Medium,
45144332,Molka Pastoral,600.12,-36.68182,145.363134,,154.62,1488 CULLENS ROAD MOLKA 3666,45144332,364,13303607,O,N,A,,876788349,2025-12-02,385615672.0,487388.0,322102,,2857130,P,G,,550790547,2018-05-01,513778615.0,487388.0,ABR (score=91 ABN=94324751597),High,
45031761,LOCKSLEY CLOSE PROPRIETARY LIMITED,600.09,-36.843736,145.274544,,169.95,607 MONEA ROAD LOCKSLEY 3665,45031761,364,13335062,O,N,A,,876785084,2025-12-02,205422777.0,487388.0,364450,,124584145,P,G,,839902645,2024-04-07,415225733.0,487388.0,ABR (score=80 ABN=11004475496),High,
45195522,YIELIMA FARM,598.02,-35.940411,145.220882,,153.31,2342 MURRAY VALLEY HIGHWAY YIELIMA 3638,45195522,347,142216,O,N,A,,613481854,2021-08-05,384460374.0,329890.0,463296,,101192514,P,G,,613482643,2021-08-05,414788745.0,329890.0,ABR (score=99 ABN=36268106487),High,
429407243,TOOLAMBA MARKET,564.51,-36.528668,145.318258,,151.92,RIVER ROAD TOOLAMBA 3614,429407243,328,,G,N,A,2019-01-07,565755093,2019-01-07,,224891.0,429407242,,429407241,B,G,2019-01-07,815627415,2023-12-03,690252957.0,224891.0,ABR (score=88 ABN=17270377647),High,
429407228,TOOLAMBA MARKET,564.51,-36.528668,145.318258,,151.92,1352 RIVER ROAD TOOLAMBA 3614,429407228,328,212402,O,Y,A,2019-01-07,565755033,2019-01-07,,224891.0,4250402,429407242,102024817,P,G,,815627414,2023-12-03,690252956.0,224891.0,ABR (score=88 ABN=17270377647),High,
52612395,TOOLAMBA MARKET,564.51,-36.528668,145.318258,,151.92,1350 RIVER ROAD TOOLAMBA 3614,52612395,328,173254,O,Y,A,,565755035,2019-01-07,373661274.0,224891.0,4250402,429407242,102024817,P,G,,815627414,2023-12-03,690252956.0,224891.0,ABR (score=88 ABN=17270377647),High,
45144641,MOORILIM PASTORAL COMPANY,559.35,-36.658287,145.32888,,156.31,1198 LONGWOOD-SHEPPARTON ROAD MOORILIM 3610,45144641,364,13303912,O,N,A,,876782106,2025-12-02,376190436.0,487388.0,322559,,100684054,P,G,,524628357,2017-01-11,415221829.0,487388.0,ABR (score=89 ABN=90865297072),High,
52589983,YALCA CATTLE,550.32,-35.87326,145.243321,,152.27,SHARPS PLAIN ROAD YALCA 3637,52589983,347,NCPR,O,N,A,,375798695,2010-07-20,,,4210286,,127505054,P,G,,415834324,2013-10-21,375797543.0,,ABR (score=93 ABN=21937442139),High,
45029910,LONGWOOD BRIGADE,549.34,-36.796294,145.374665,,159.58,172 CLARKES ROAD LONGWOOD 3665,45029910,364,13335740,O,N,A,,876785699,2025-12-02,205422760.0,487388.0,363386,,100686701,P,G,,415224977,2013-10-21,367680078.0,487388.0,ABR (score=86 ABN=62317910513),High,
5024259,RUFFY RUM,541.06,-37.007145,145.482041,,164.8,181 NOLANS ROAD RUFFY 3666,5024259,364,13339874,O,N,A,,876782296,2025-12-02,205422677.0,487388.0,88682,,100686573,P,G,,704212714,2022-12-05,415916235.0,487388.0,ABR (score=88 ABN=86023974779),High,
125532005,MANGALORE AIRPORT,512.34,-36.934826,145.197618,,180.99,858 SEYMOUR-AVENEL ROAD MANGALORE 3663,125532005,364,13362777,O,N,A,2006-03-16,876781950,2025-12-02,385615577.0,487388.0,125532004,,125631907,P,G,2006-03-16,839903710,2024-04-07,813836964.0,487388.0,ABR (score=87 ABN=53101421798),High,
45034118,,505.66,-36.904252,145.396119,,164.25,1604 UPTON ROAD UPTON HILL 3664,45034118,364,13340435,O,N,A,,876789308,2025-12-02,352082223.0,487388.0,88655,,100684149,P,G,,459866318,2013-10-22,367753824.0,487388.0,none,None,
